0.98981,-0.40578,4.2,TA6 ERI
3.60274,-0.57672,4.2,1 CEN
4.21754,-0.64232,4.2,TH LUP
4.32571,-0.60571,4.2,
4.38934,1.43182,4.2,EP UMI
5.19481,0.57446,4.2,CH CYG
5.57377,0.68757,4.2,SI CYG
5.70195,0.86062,4.2,PI2 CYG
2.06518,-0.83956,4.2,
4.37673,-1.35294,4.2,BE APS
5.31299,-0.21831,4.2,AL1 CAP
0.29997,1.50547,4.2,
0.30326,0.82453,4.2,PH AND
0.64134,-0.83259,4.2,KA ERI
0.71612,-0.24188,4.2,PI CET
1.11713,-0.89861,4.2,GA DOR
1.20728,0.72021,4.2,58 PER
1.20276,0.17734,4.2,88 TAU
2.19403,0.75377,4.2,31 LYN
2.34959,0.20696,4.2,AL CNC
2.73647,-0.54224,4.2,AL ANT
3.78528,1.32114,4.2,5 UMI
0.45987,0.15983,4.3,OK PSC
1.57051,0.80175,4.3,PI AUR
3.22164,-1.38425,4.3,BE CHA
3.28882,0.72182,4.3,BE CVN
3.45519,0.48656,4.3,BE COM
3.67237,0.02696,4.3,TA VIR
4.22705,0.78426,4.3,PH HER
4.63129,-0.22472,4.3,OK SER
0.71969,0.17653,4.3,MY CET
0.87234,-0.75171,4.3,
0.93282,-0.37757,4.3,TA5 ERI
1.21369,0.21836,4.3,90 TAU
1.34890,-0.15279,4.3,LA ERI
2.13579,-0.82634,4.3,GA1 VEL
3.37475,-0.70125,4.3,
3.43354,-0.87103,4.3,XI2 CEN
4.00785,-0.83558,4.3,MY LUP
5.43957,0.28142,4.3,GA2 DEL
5.78766,-0.24207,4.3,JO AQR
0.27463,0.13771,4.3,EP PSC
